Goa,North Goa,Panaji,403001,Tiswadi
Goa,North Goa,Caranzalem,403002,Tiswadi
Goa,North Goa,Nio Dona Paula,403004,Tiswadi
Goa,North Goa,Santa Cruz,403005,Tiswadi
Goa,North Goa,Chimbel,403006,Tiswadi
Goa,North Goa,Ribandar,403006,Tiswadi
Goa,North Goa,Penha De France,403101,Bardez
Goa,North Goa,Betim,403101,Azossim
Goa,North Goa,Salvador De Mond,403101,Salvador do Mundo
Goa,North Goa,Betim,403101,Bardez
Goa,North Goa,Chorao,403102,Caraim
Goa,North Goa,Chorao,403102,Tiswadi
Goa,North Goa,Chorao,403102,Ambarim
Goa,North Goa,Tarvalem,403103,Ponda
Goa,North Goa,Shiroda (North Goa),403103,Ponda
Goa,North Goa,Neura,403104,Neura-O-Pequeno
Goa,North Goa,Neura,403104,Naroa
Goa,North Goa,Neura,403104,Tiswadi
Goa,North Goa,Mandur,403104,Mandur
Goa,North Goa,Neura,403104,Neura-O-Grande
Goa,North Goa,Velguem,403105,Satari
Goa,North Goa,Pale,403105,Satari
Goa,North Goa,Sant Estevam,403106,Jua
Goa,North Goa,Sant Estevam,403106,Capao
Goa,North Goa,Sant Estevam,403106,Navelim
Goa,North Goa,Sant Estevam,403106,Ponda
Goa,North Goa,Marcela,403107,Goalim Moula
Goa,North Goa,Betki,403107,Betqui
Goa,North Goa,Banastrim,403107,Ponda
Goa,North Goa,Marcela,403107,Tivrem
Goa,North Goa,Amona,403107,Amone
Goa,North Goa,Marcela,403107,Volvoi
Goa,North Goa,Banastrim,403107,Adcolna
Goa,North Goa,Marcela,403107,Boma
Goa,North Goa,Marcela,403107,Candola
Goa,North Goa,Marcela,403107,Ponda
Goa,North Goa,Cumbharjua,403107,Cumbarjua
Goa,North Goa,Marcela,403107,Goltim
Goa,North Goa,Marcela,403107,Orgao
Goa,North Goa,Marcela,403107,Talaulim
Goa,North Goa,Goa -velha,403108,Gandaulim
Goa,North Goa,Goa -velha,403108,Tiswadi
Goa,North Goa,Goa -velha,403108,Gancim
Goa,North Goa,Siridao,403108,Siridao
Goa,North Goa,N B Verem,403109,Bardez
Goa,North Goa,Corlim IE,403110,Corlim
Goa,North Goa,Carambolim,403110,Carambolim
Goa,North Goa,Reis Magos,403114,Bardez
Goa,North Goa,Nerul,403114,Nerul
Goa,North Goa,Pilerne,403114,Pilerne
Goa,North Goa,Cundaim I.E,403115,Ponda
Goa,North Goa,Cundiam,403115,Cundaim
Goa,North Goa,Bambolim Camp,403201,Tiswadi
Goa,North Goa,Bambolim Complex,403202,Tiswadi
Goa,North Goa,Pilar (North Goa),403203,Tiswadi
Goa,North Goa,St. Lourence,403204,Ponda
Goa,North Goa,Goa University,403206,Tiswadi
Goa,North Goa,Durbhat,403401,Durbhat
Goa,North Goa,Querim,403401,Querim
Goa,North Goa,Durbhat,403401,Vadi
Goa,North Goa,Betora,403401,Betora
Goa,North Goa,Borim,403401,Borim
Goa,North Goa,Nirankal,403401,Conxem
Goa,North Goa,Verem De Ponda,403401,Vagurbem
Goa,North Goa,Agapur Adpoi,403401,Ponda
Goa,North Goa,Quela,403401,Ponda
Goa,North Goa,Nirankal,403401,Nirancal
Goa,North Goa,Ponda,403401,Ponda
Goa,North Goa,Verem De Ponda,403401,Savoi-Verem
Goa,North Goa,Bandora,403401,Ponda
Goa,North Goa,Velha-goa,403402,Tiswadi
Goa,North Goa,Velha-goa,403402,Bainguinim
Goa,North Goa,Piedade,403403,Tiswadi
Goa,North Goa,Malar,403403,Malar
Goa,North Goa,Marcaim,403404,Marcaim
Goa,North Goa,Priol,403404,Priol
Goa,North Goa,Priol,403404,Velinga
Goa,North Goa,Mardol,403404,Cuncoliem
Goa,North Goa,Usgao,403406,Usgao
Goa,North Goa,Candepar,403406,Codar
Goa,North Goa,Tisca,403406,Ponda
Goa,North Goa,Sancordem,403406,Ustem
Goa,North Goa,Sancordem,403406,Siroli
Goa,North Goa,Sancordem,403406,Carambolim-Buzruco
Goa,North Goa,Candepar,403406,Candepar
Goa,North Goa,Sancordem,403406,Sonus-Vonvoliem
Goa,North Goa,Usgao,403406,Gangem
Goa,North Goa,Sancordem,403406,Sonal
Goa,North Goa,Betora I.E,403409,Tiswadi
Goa,North Goa,Porvorim,403501,Bardez
Goa,North Goa,Tivim,403502,Bardez
Goa,North Goa,Sirsaim,403502,Sircaim
Goa,North Goa,Ibrampur,403503,Ibrampur
Goa,North Goa,Sirgao,403503,Sirigao
Goa,North Goa,Advalpal,403503,Adwalpale
Goa,North Goa,Assonora,403503,Bardez
Goa,North Goa,Nanora,403503,Nadora
Goa,North Goa,Ibrampur,403503,Alorna
Goa,North Goa,Dodamarg,403503,Bicholim
Goa,North Goa,Dodamarg,403503,Latambarcem
Goa,North Goa,Assonora,403503,Moitem
Goa,North Goa,Salem,403503,Salem
Goa,North Goa,Mulgao,403503,Mulgao
Goa,North Goa,Mayem,403504,Vainguinim
Goa,North Goa,Bicholim,403504,Bicholim
Goa,North Goa,Mayem,403504,Maem
Goa,North Goa,Maulinge,403504,Maulinguem North
Goa,North Goa,Mayem,403504,Aturli
Goa,North Goa,Maulinge,403504,Naroa
Goa,North Goa,Mayem,403504,Dumacem
Goa,North Goa,Pilgao,403504,Piligao
Goa,North Goa,Navelim,403505,Navelim
Goa,North Goa,Cudne,403505,Cudnem
Goa,North Goa,Sanquelim,403505,Querim
Goa,North Goa,Pratapnagar Harvale,403505,Satari
Goa,North Goa,Sanquelim,403505,Bombedem
Goa,North Goa,Poriem,403505,Quelaudem
Goa,North Goa,Surla,403505,Surla
Goa,North Goa,Sanquelim,403505,Bicholim
Goa,North Goa,Surla,403505,Cotombi
Goa,North Goa,Sanquelim,403505,Ravona
Goa,North Goa,Surla,403505,Golauli
Goa,North Goa,Sanquelim,403505,Podocem
Goa,North Goa,Kerim,403505,Satari
Goa,North Goa,Surla,403505,Choraundem
Goa,North Goa,Morlem,403505,Morlem
Goa,North Goa,Poriem,403505,Poriem
Goa,North Goa,Surla,403505,Surla
Goa,North Goa,Valpoi,403506,Ansolem
Goa,North Goa,Birondam,403506,Birondem
Goa,North Goa,Nanorem,403506,Caranzol
Goa,North Goa,Nanorem,403506,Codal
Goa,North Goa,Valpoi,403506,Codqui
Goa,North Goa,Valpoi,403506,Compordem
Goa,North Goa,Sanvordem,403506,Sanvorcem
Goa,North Goa,Nanorem,403506,Sigonem
Goa,North Goa,Nagargaon,403506,Xelopo-Buzruco
Goa,North Goa,Nanorem,403506,Derodem
Goa,North Goa,Cotorem,403506,Govanem
Goa,North Goa,Thana,403506,Ivrem-Buzruco
Goa,North Goa,Sanvordem,403506,Sanvordem
Goa,North Goa,Birondam,403506,Vaguriem
Goa,North Goa,Velguem O,403506,Velguem
Goa,North Goa,Mauzi,403506,Zormen
Goa,North Goa,Nagargaon,403506,Ambedem
Goa,North Goa,Valpoi,403506,Ambeli
Goa,North Goa,Thana,403506,Dongurli
Goa,North Goa,Valpoi,403506,Edorem
Goa,North Goa,Valpoi,403506,Ivrem-Curdo
Goa,North Goa,Nanorem,403506,Maloli
Goa,North Goa,Nanorem,403506,Siranguli
Goa,North Goa,Nanorem,403506,Sirsodem
Goa,North Goa,Cotorem,403506,Assodem
Goa,North Goa,Valpoi,403506,Naguem
Goa,North Goa,Valpoi,403506,Ponsuli
Goa,North Goa,Nanorem,403506,Satorem
Goa,North Goa,Nanorem,403506,Vainguinim
Goa,North Goa,Velguem O,403506,Conquirem
Goa,North Goa,Mauzi,403506,Davem
Goa,North Goa,Valpoi,403506,Gonteli
Goa,North Goa,Valpoi,403506,Gululem
Goa,North Goa,Thana,403506,Satari
Goa,North Goa,Valpoi,403506,Satari
Goa,North Goa,Nanorem,403506,Satrem
Goa,North Goa,Birondam,403506,Vantem
Goa,North Goa,Nanorem,403506,Carambolim-Brama
Goa,North Goa,Valpoi,403506,Cudcem
Goa,North Goa,Guleli,403506,Guleli
Goa,North Goa,Nagargaon,403506,Nagargao
Goa,North Goa,Nanorem,403506,Nanorem
Goa,North Goa,Velguem O,403506,Velguem
Goa,North Goa,Thana,403506,Naneli
Goa,North Goa,Birondam,403506,Padeli
Goa,North Goa,Birondam,403506,Pendral
Goa,North Goa,Thana,403506,Rivem
Goa,North Goa,Valpoi,403506,Anjunem
Goa,North Goa,Cotorem,403506,Cotorem
Goa,North Goa,Guleli,403506,Damocem
Goa,North Goa,Cotorem,403506,Malpona
Goa,North Goa,Mauzi,403506,Mauzi
Goa,North Goa,Guleli,403506,Melauli
Goa,North Goa,Guleli,403506,Xelopo-Curdo
Goa,North Goa,Mauzi,403506,Zarani
Goa,North Goa,Assagao,403507,Assagao
Goa,North Goa,Bastora,403507,Bastora
Goa,North Goa,Moira,403507,Moira
Goa,North Goa,Ucassiam,403507,Ponolem
Goa,North Goa,Ucassiam,403507,Punola
Goa,North Goa,Ucassiam,403507,Paliem
Goa,North Goa,Gurim,403507,Bardez
Goa,North Goa,Mapusa,403507,Bardez
Goa,North Goa,Camurlim,403507,Camurlim
Goa,North Goa,Ucassiam,403507,Ucassaim
Goa,North Goa,Aldona,403508,Bardez
Goa,North Goa,Nachinola,403508,Nachinola
Goa,North Goa,Corjuim,403508,Corjuem
Goa,North Goa,Caisua,403509,Bardez
Goa,North Goa,Anjuna,403509,Anjuna
Goa,North Goa,Caisua,403509,Anjuna
Goa,North Goa,Canca,403510,Verla
Goa,North Goa,Parra,403510,Bardez
Goa,North Goa,Canca,403510,Canca
Goa,North Goa,Parra,403510,JACKNY WADA
Goa,North Goa,Sangolda,403511,Sangolda
