telangana,Adilabad,Station Road (Adilabad),504001,Adilabad
telangana,Adilabad,Bhuktapur,504001,Adilabad
telangana,Adilabad,Adilabad Collectorate,504001,Adilabad
telangana,Adilabad,Bhagyanagar (Adilabad),504001,Adilabad
telangana,Adilabad,Gandhi Chowk (Adilabad),504001,Adilabad
telangana,Adilabad,Adilabad,504001,Adilabad
telangana,Adilabad,Chanda (T),504002,Belluri
telangana,Adilabad,Pippaldhari,504002,Boppapur
telangana,Adilabad,Chinchughat,504002,Chinna Pendurloddi
telangana,Adilabad,Toyaguda,504002,Khara
telangana,Adilabad,Tantoli,504002,Kothur
telangana,Adilabad,Pippaldhari,504002,Mamidiguda
telangana,Adilabad,Pippaldhari,504002,Mamidikori
telangana,Adilabad,Pochera,504002,Pochara
telangana,Adilabad,Ramai,504002,Rampur
telangana,Adilabad,Chinchughat,504002,Ramuguda
telangana,Adilabad,Saidpur,504002,Reniguda
telangana,Adilabad,Kampamediguda,504002,Sundaraguda
telangana,Adilabad,Mavala,504002,Adarshnagar
telangana,Adilabad,Cotton Market,504002,Adilabad
telangana,Adilabad,Pippaldhari,504002,Ashodha
telangana,Adilabad,Chinchughat,504002,Chinna Chinchughat
telangana,Adilabad,Ankoli,504002,Chinna Lokari
telangana,Adilabad,Tantoli,504002,Chinta Guda
telangana,Adilabad,Kampamediguda,504002,Devujeeguda
telangana,Adilabad,Pochera,504002,Dimma
telangana,Adilabad,Saidpur,504002,Gond Sangvi
telangana,Adilabad,Chinchughat,504002,Gundamloddi
telangana,Adilabad,Ankoli,504002,Lokari
telangana,Adilabad,Mavala,504002,Mavala
telangana,Adilabad,Chinchughat,504002,Pakidiguda
telangana,Adilabad,Ponnari,504002,Ponnari
telangana,Adilabad,Ramai,504002,Ramai
telangana,Adilabad,Yapalguda,504002,Yapalguda
telangana,Adilabad,Yapalguda,504002,Ankunta
telangana,Adilabad,Tantoli,504002,Chittalbori
telangana,Adilabad,Chanda (T),504002,Jamdapur X Road
telangana,Adilabad,Toyaguda,504002,Jamni
telangana,Adilabad,Ankoli,504002,Kolanguda
telangana,Adilabad,Saidpur,504002,Pata Guda
telangana,Adilabad,Pippaldhari,504002,Pippaldhari
telangana,Adilabad,Saidpur,504002,Shaj Thanda
telangana,Adilabad,Saidpur,504002,Syedpur
telangana,Adilabad,Mavala,504002,Anjanna Nagar
telangana,Adilabad,Ankoli,504002,Ankoli
telangana,Adilabad,Mavala,504002,Bagawathi Nagar
telangana,Adilabad,Saidpur,504002,Chinuguda
telangana,Adilabad,Pippaldhari,504002,Dharloddi
telangana,Adilabad,Toyaguda,504002,Gharakaguda
telangana,Adilabad,Kampamediguda,504002,Kanpa (Mediguda)
telangana,Adilabad,Khodad,504002,Khodad
telangana,Adilabad,Mavala,504002,Khoja Colony
telangana,Adilabad,Mavala,504002,Komrambeem Colony
telangana,Adilabad,Pippaldhari,504002,Linguda
telangana,Adilabad,Mavala,504002,New Housing BOard Colony
telangana,Adilabad,Pochera,504002,Rampoor (Royati)
telangana,Adilabad,Pippaldhari,504002,Salaphalaguda
telangana,Adilabad,Chinchughat,504002,Ankapoor
telangana,Adilabad,Tantoli,504002,Anukunta
telangana,Adilabad,Mavala,504002,Durganagar
telangana,Adilabad,Khodad,504002,Hasnapur
telangana,Adilabad,Kampamediguda,504002,Kampa
telangana,Adilabad,Chinchughat,504002,KB Colony
telangana,Adilabad,Toyaguda,504002,Mangalagiri
telangana,Adilabad,Kampamediguda,504002,Mangurla
telangana,Adilabad,Ramai,504002,Pardi (Buzurg)
telangana,Adilabad,Tantoli,504002,Shankar Guda
telangana,Adilabad,Chinchughat,504002,Takidiguda
telangana,Adilabad,Tantoli,504002,Tontoli
telangana,Adilabad,Pippaldhari,504002,Wanvat
telangana,Adilabad,Ramai,504002,Addagutta
telangana,Adilabad,Chanda (T),504002,Arli (Buzurg)
telangana,Adilabad,Bheemsari,504002,Bheemseri
telangana,Adilabad,Yapalguda,504002,Burnoor
telangana,Adilabad,Pippaldhari,504002,Dhaiguda
telangana,Adilabad,Chinchughat,504002,Dharimguda
telangana,Adilabad,Mavala,504002,Hanman Nagar
telangana,Adilabad,Saidpur,504002,Janguguda
telangana,Adilabad,Chinchughat,504002,Jendaguda
telangana,Adilabad,Yapalguda,504002,Matudiguda
telangana,Adilabad,Toyaguda,504002,Palai Thanda
telangana,Adilabad,Pippaldhari,504002,Punaguda
telangana,Adilabad,Saidpur,504002,Salithnda
telangana,Adilabad,Tantoli,504002,Sevadas Nagar
telangana,Adilabad,Saidpur,504002,Thumri Guda
telangana,Adilabad,Toyaguda,504002,Vanjari Guda
telangana,Adilabad,Saidpur,504002,Boregaon
telangana,Adilabad,Chanda (T),504002,Chanda
telangana,Adilabad,Chinchughat,504002,Chinchughat
telangana,Adilabad,Chinchughat,504002,Chinna Maleborgaon
telangana,Adilabad,Toyaguda,504002,Junapani
telangana,Adilabad,Chinchughat,504002,Kardinguda
telangana,Adilabad,Chanda (T),504002,Landasangvi
telangana,Adilabad,Chinchughat,504002,Maleborgaon
telangana,Adilabad,Toyaguda,504002,Maruguda
telangana,Adilabad,Pippaldhari,504002,Maruthiguda
telangana,Adilabad,Ramai,504002,Pardi (Khurd)
telangana,Adilabad,Saidpur,504002,Sangivi
telangana,Adilabad,Yapalguda,504002,Shivghat
telangana,Adilabad,Ankoli,504002,Sirikonda
telangana,Adilabad,Toyaguda,504002,Toyaguda (Kora)
telangana,Adilabad,Ponnari,504002,Battisawargaon
telangana,Adilabad,Pippaldhari,504002,Busiki
telangana,Adilabad,Saidpur,504002,Douna
telangana,Adilabad,Saidpur,504002,Dubaguda
telangana,Adilabad,Saidpur,504002,Jamuda
telangana,Adilabad,Mavala,504002,K R K Colony
telangana,Adilabad,Tantoli,504002,Kachkanti
telangana,Adilabad,Chinchughat,504002,New Chinchughat
telangana,Adilabad,Mavala,504002,Ramnagar
telangana,Adilabad,Ashta,504101,Ashta
telangana,Adilabad,Yellawath,504101,labdi
telangana,Adilabad,Brahmangaon,504101,Ganora
telangana,Adilabad,Kirgul,504101,Kirgul (Buzurg)
telangana,Adilabad,Kirgul,504101,Kirgul (Khurd)
telangana,Adilabad,Basar (Adilabad),504101,Mailapur
telangana,Adilabad,Brahmangaon,504101,Shetpalle
telangana,Adilabad,Brahmangaon,504101,Vitholi Thanda
telangana,Adilabad,Brahmangaon,504101,Brahmangaon
telangana,Adilabad,Ashta,504101,Sawargaon
telangana,Adilabad,Ashta,504101,Surli
telangana,Adilabad,Boregaon,504101,Boregaon
telangana,Adilabad,Kankapur,504101,Mudhole
telangana,Adilabad,Kankapur,504101,Abdullapur
telangana,Adilabad,Ashta,504101,Kowtha
telangana,Adilabad,Bidrelli,504101,Takli
telangana,Adilabad,Brahmangaon,504101,Vitholi
telangana,Adilabad,Kankapur,504101,Wastapur
telangana,Adilabad,Bidrelli,504101,Dhodapur
telangana,Adilabad,Kankapur,504101,Joharpur
telangana,Adilabad,Brahmangaon,504101,Riuvi
telangana,Adilabad,Yellawath,504101,Wadhone
telangana,Adilabad,Brahmangaon,504101,Raju Thanda
